order_id,customer_id,Store_id,Date
OD00013649,c11821,st008,28/10/2020
OD00013650,c11822,st012,28/10/2020
OD00013651,c11823,st005,28/10/2020
OD00013652,c11824,st007,28/10/2020
OD00013653,c11825,st011,28/10/2020
OD00013654,c11826,st010,28/10/2020
OD00013655,c11827,st005,28/10/2020
OD00013656,c11828,st011,28/10/2020
OD00013657,c11829,st001,29/10/2020
OD00013658,c11830,st011,29/10/2020
OD00013659,c11831,st004,29/10/2020
OD00013660,c11832,st001,30/10/2020
OD00013661,c11833,st007,30/10/2020
OD00013662,c11834,st010,30/10/2020
OD00013663,c11835,st008,30/10/2020
OD00013664,c11836,st006,30/10/2020
OD00013665,c11837,st001,30/10/2020
OD00013666,c11701,st012,30/10/2020
OD00013667,c11702,st006,30/10/2020
OD00013668,c11703,st001,31/10/2020
OD00013669,c11704,st001,31/10/2020
OD00013670,c11705,st011,31/10/2020
OD00013671,c11706,st003,31/10/2020
OD00013672,c11707,st010,31/10/2020
OD00013673,c11845,st001,31/10/2020
OD00013674,c11846,st011,31/10/2020
OD00013675,c11847,st007,31/10/2020
OD00013676,c11848,st005,01/11/2020
OD00013677,c11849,st011,01/11/2020
OD00013678,c11850,st012,01/11/2020
OD00013679,c11851,st011,01/11/2020
OD00013680,c11852,st011,01/11/2020
OD00013681,c11853,st002,01/11/2020
OD00013682,c11854,st004,01/11/2020
OD00013683,c11855,st006,01/11/2020
OD00013684,c11856,st010,02/11/2020
OD00013685,c11857,st007,02/11/2020
OD00013686,c11858,st005,02/11/2020
OD00013687,c11859,st007,02/11/2020
OD00013688,c11860,st001,02/11/2020
OD00013689,c11861,st007,02/11/2020
OD00013690,c11862,st005,03/11/2020
OD00013691,c11863,st002,03/11/2020
OD00013692,c11864,st007,03/11/2020
OD00013693,c11865,st009,03/11/2020
OD00013694,c11866,st004,03/11/2020
OD00013695,c11867,st011,03/11/2020
OD00013696,c11868,st012,03/11/2020
OD00013697,c11869,st011,03/11/2020
OD00013698,c11870,st007,03/11/2020
OD00013699,c11871,st007,03/11/2020
OD00013700,c11872,st006,04/11/2020
OD00013701,c11873,st012,04/11/2020
OD00013702,c11874,st006,04/11/2020
OD00013703,c11875,st009,04/11/2020
OD00013704,c11876,st003,04/11/2020
OD00013705,c11877,st003,04/11/2020
OD00013706,c11878,st004,04/11/2020
OD00013707,c11879,st002,04/11/2020
OD00013708,c11880,st012,04/11/2020
OD00013709,c11881,st002,04/11/2020
OD00013710,c11882,st002,04/11/2020
OD00013711,c11883,st011,04/11/2020
OD00013712,c11884,st001,05/11/2020
OD00013713,c11885,st012,05/11/2020
OD00013714,c11886,st004,06/11/2020
OD00013715,c11887,st007,06/11/2020
OD00013716,c11888,st001,06/11/2020
OD00013717,c11701,st003,06/11/2020
OD00013718,c11702,st004,06/11/2020
OD00013719,c11703,st008,06/11/2020
OD00013720,c11704,st009,06/11/2020
OD00013721,c11705,st008,06/11/2020
OD00013722,c11706,st006,06/11/2020
OD00013723,c11707,st003,06/11/2020
OD00013724,c11896,st001,06/11/2020
OD00013725,c11897,st008,07/11/2020
OD00013726,c11898,st009,07/11/2020
OD00013727,c11899,st003,07/11/2020
OD00013728,c11900,st001,07/11/2020
OD00013729,c11901,st005,07/11/2020
OD00013730,c11902,st005,07/11/2020
OD00013731,c11903,st011,07/11/2020
OD00013732,c11904,st004,07/11/2020
OD00013733,c11905,st009,08/11/2020
OD00013734,c11906,st007,08/11/2020
OD00013735,c11907,st002,08/11/2020
OD00013736,c11908,st005,08/11/2020
OD00013737,c11909,st008,08/11/2020
OD00013738,c11910,st007,08/11/2020
OD00013739,c11911,st011,09/11/2020
OD00013740,c11912,st006,09/11/2020
OD00013741,c11913,st004,09/11/2020
OD00013742,c11914,st004,09/11/2020
OD00013743,c11915,st005,09/11/2020
OD00013744,c11916,st003,09/11/2020
OD00013745,c11917,st006,09/11/2020
OD00013746,c11918,st006,09/11/2020
OD00013747,c11919,st007,09/11/2020
OD00013748,c11920,st012,10/11/2020
OD00013749,c11921,st010,10/11/2020
OD00013750,c11922,st001,10/11/2020
OD00013751,c11923,st012,10/11/2020
OD00013752,c11924,st003,10/11/2020
OD00013753,c11925,st003,10/11/2020
OD00013754,c11926,st006,10/11/2020
OD00013755,c11927,st001,11/11/2020
OD00013756,c11928,st011,11/11/2020
OD00013757,c11929,st001,11/11/2020
OD00013758,c11930,st010,11/11/2020
OD00013759,c11931,st007,11/11/2020
OD00013760,c11932,st004,11/11/2020
OD00013761,c11933,st007,11/11/2020
OD00013762,c11934,st003,11/11/2020
OD00013763,c11935,st012,12/11/2020
OD00013764,c11936,st004,12/11/2020
OD00013765,c11937,st009,12/11/2020
OD00013766,c11938,st006,12/11/2020
OD00013767,c11939,st005,12/11/2020
OD00013768,c11940,st006,12/11/2020
OD00013769,c11941,st001,12/11/2020
OD00013770,c11942,st011,13/11/2020
OD00013771,c11943,st003,13/11/2020
OD00013772,c11944,st009,13/11/2020
OD00013773,c11945,st011,13/11/2020
OD00013774,c11946,st006,13/11/2020
OD00013775,c11947,st012,13/11/2020
OD00013776,c11948,st006,13/11/2020
OD00013777,c11949,st010,13/11/2020
OD00013778,c11950,st006,13/11/2020
OD00013779,c11951,st004,13/11/2020
OD00013780,c11952,st006,14/11/2020
OD00013781,c11953,st002,14/11/2020
OD00013782,c11954,st006,14/11/2020
OD00013783,c11955,st006,14/11/2020
OD00013784,c11956,st005,14/11/2020
OD00013785,c11957,st006,14/11/2020
OD00013786,c11958,st012,14/11/2020
OD00013787,c11959,st006,14/11/2020
OD00013788,c11960,st007,14/11/2020
OD00013789,c11961,st007,14/11/2020
OD00013790,c11962,st002,14/11/2020
OD00013791,c11963,st001,14/11/2020
OD00013792,c11964,st009,15/11/2020
OD00013793,c11965,st011,15/11/2020
OD00013794,c11966,st008,15/11/2020
OD00013795,c11967,st001,15/11/2020
OD00013796,c11968,st006,15/11/2020
OD00013797,c11969,st001,15/11/2020
OD00013798,c11970,st002,16/11/2020
OD00013799,c11971,st001,16/11/2020
OD00013800,c11972,st002,16/11/2020
OD00013801,c11973,st002,16/11/2020
OD00013802,c11974,st009,16/11/2020
OD00013803,c11975,st005,16/11/2020
OD00013804,c11976,st009,17/11/2020
OD00013805,c11977,st003,17/11/2020
OD00013806,c11978,st009,17/11/2020
OD00013807,c11979,st004,17/11/2020
OD00013808,c11980,st007,18/11/2020
OD00013809,c11981,st011,18/11/2020
OD00013810,c11982,st012,18/11/2020
OD00013811,c11983,st011,18/11/2020
OD00013812,c11984,st008,18/11/2020
OD00013813,c11985,st011,18/11/2020
OD00013814,c11986,st004,19/11/2020
OD00013815,c11987,st005,19/11/2020
OD00013816,c11988,st012,19/11/2020
OD00013817,c11989,st004,19/11/2020
OD00013818,c11990,st007,19/11/2020
OD00013819,c11991,st006,20/11/2020
OD00013820,c11992,st004,20/11/2020
OD00013821,c11993,st011,20/11/2020
OD00013822,c11994,st002,20/11/2020
OD00013823,c11995,st004,20/11/2020
OD00013824,c11996,st010,20/11/2020
OD00013825,c11997,st006,20/11/2020
OD00013826,c11998,st011,20/11/2020
OD00013827,c11999,st006,20/11/2020
OD00013828,c12000,st008,21/11/2020
OD00013829,c12001,st004,21/11/2020
OD00013830,c12002,st003,21/11/2020
OD00013831,c12003,st007,21/11/2020
OD00013832,c12004,st011,21/11/2020
OD00013833,c12005,st005,21/11/2020
OD00013834,c12006,st009,22/11/2020
OD00013835,c12007,st001,22/11/2020
OD00013836,c12008,st003,22/11/2020
OD00013837,c12009,st002,22/11/2020
OD00013838,c12010,st003,22/11/2020
OD00013839,c12011,st007,22/11/2020
OD00013840,c12012,st005,22/11/2020
OD00013841,c12013,st007,22/11/2020
OD00013842,c12014,st011,22/11/2020
OD00013843,c12015,st010,22/11/2020
OD00013844,c12016,st008,22/11/2020
OD00013845,c12017,st010,22/11/2020
OD00013846,c12018,st005,22/11/2020
OD00013847,c12019,st004,23/11/2020
OD00013848,c12020,st004,23/11/2020
OD00013849,c12021,st009,23/11/2020
OD00013850,c12022,st005,24/11/2020
OD00013851,c12023,st001,24/11/2020
OD00013852,c12024,st001,24/11/2020
OD00013853,c12025,st007,24/11/2020
OD00013854,c12026,st010,24/11/2020
OD00013855,c12027,st008,24/11/2020
OD00013856,c12028,st011,24/11/2020
OD00013857,c12029,st004,24/11/2020
OD00013858,c12030,st009,24/11/2020
OD00013859,c12031,st002,24/11/2020
OD00013860,c12032,st004,24/11/2020
OD00013861,c12033,st005,24/11/2020
OD00013862,c12034,st007,25/11/2020
OD00013863,c12035,st002,25/11/2020
OD00013864,c12036,st005,25/11/2020
OD00013865,c12037,st010,25/11/2020
OD00013866,c12038,st005,25/11/2020
OD00013867,c12039,st011,25/11/2020
OD00013868,c12040,st005,25/11/2020
OD00013869,c12041,st007,25/11/2020
OD00013870,c12042,st008,26/11/2020
OD00013871,c12043,st005,26/11/2020
OD00013872,c12044,st003,26/11/2020
OD00013873,c12045,st004,26/11/2020
OD00013874,c12046,st009,26/11/2020
OD00013875,c12047,st010,26/11/2020
OD00013876,c12048,st006,26/11/2020
OD00013877,c12049,st009,26/11/2020
OD00013878,c12050,st001,26/11/2020
OD00013879,c12051,st005,26/11/2020
OD00013880,c12052,st004,27/11/2020
OD00013881,c12053,st008,27/11/2020
OD00013882,c12054,st005,27/11/2020
OD00013883,c12055,st008,28/11/2020
OD00013884,c12056,st008,28/11/2020
OD00013885,c12057,st011,28/11/2020
OD00013886,c12058,st005,28/11/2020
OD00013887,c12059,st001,28/11/2020
OD00013888,c12060,st007,28/11/2020
OD00013889,c12061,st010,29/11/2020
OD00013890,c12062,st010,29/11/2020
OD00013891,c12063,st001,29/11/2020
OD00013892,c12064,st008,29/11/2020
OD00013893,c12065,st003,29/11/2020
OD00013894,c12066,st005,30/11/2020
OD00013895,c12067,st002,30/11/2020
OD00013896,c12068,st007,30/11/2020
OD00013897,c12069,st012,30/11/2020
OD00013898,c12070,st007,30/11/2020
OD00013899,c12071,st012,30/11/2020
OD00013900,c12072,st009,30/11/2020
OD00013901,c12073,st006,30/11/2020
OD00013902,c12074,st003,01/12/2020
OD00013903,c12075,st012,01/12/2020
OD00013904,c12076,st010,01/12/2020
OD00013905,c12077,st002,01/12/2020
OD00013906,c12078,st004,01/12/2020
OD00013907,c12079,st012,01/12/2020
OD00013908,c12080,st005,01/12/2020
OD00013909,c12081,st004,01/12/2020
OD00013910,c12082,st006,01/12/2020
OD00013911,c12083,st004,02/12/2020
OD00013912,c12084,st002,02/12/2020
OD00013913,c12085,st003,02/12/2020
OD00013914,c12086,st009,02/12/2020
OD00013915,c12087,st007,02/12/2020
OD00013916,c12088,st004,02/12/2020
OD00013917,c12089,st008,02/12/2020
OD00013918,c12090,st001,03/12/2020
OD00013919,c12091,st010,03/12/2020
OD00013920,c12092,st006,03/12/2020
OD00013921,c12093,st001,03/12/2020
OD00013922,c12094,st004,03/12/2020
OD00013923,c12095,st006,03/12/2020
OD00013924,c12096,st005,04/12/2020
OD00013925,c12097,st012,04/12/2020
OD00013926,c12098,st001,04/12/2020
OD00013927,c12099,st001,04/12/2020
OD00013928,c12100,st002,04/12/2020
OD00013929,c12101,st012,04/12/2020
OD00013930,c12102,st008,04/12/2020
OD00013931,c12103,st006,05/12/2020
OD00013932,c12104,st011,05/12/2020
OD00013933,c12105,st009,05/12/2020
OD00013934,c12106,st004,05/12/2020
OD00013935,c12107,st002,05/12/2020
OD00013936,c12108,st009,05/12/2020
OD00013937,c12109,st009,05/12/2020
OD00013938,c12110,st010,05/12/2020
OD00013939,c12111,st001,05/12/2020
OD00013940,c12112,st009,06/12/2020
OD00013941,c12113,st001,06/12/2020
OD00013942,c12114,st007,06/12/2020
OD00013943,c12115,st009,06/12/2020
OD00013944,c12116,st007,06/12/2020
OD00013945,c12117,st010,06/12/2020
OD00013946,c12118,st004,06/12/2020
OD00013947,c12119,st004,06/12/2020
OD00013948,c12120,st003,06/12/2020
OD00013949,c12121,st006,06/12/2020
OD00013950,c12122,st007,06/12/2020
OD00013951,c12123,st001,06/12/2020
OD00013952,c12124,st002,06/12/2020
OD00013953,c12125,st004,07/12/2020
OD00013954,c12126,st008,07/12/2020
OD00013955,c12127,st002,07/12/2020
OD00013956,c12128,st002,07/12/2020
OD00013957,c12129,st001,08/12/2020
OD00013958,c12130,st009,08/12/2020
OD00013959,c12131,st004,08/12/2020
OD00013960,c12132,st007,08/12/2020
OD00013961,c12133,st007,08/12/2020
OD00013962,c12134,st008,09/12/2020
OD00013963,c12135,st011,09/12/2020
OD00013964,c12136,st001,09/12/2020
OD00013965,c12137,st011,09/12/2020
OD00013966,c12138,st010,10/12/2020
OD00013967,c12139,st005,10/12/2020
OD00013968,c12140,st006,10/12/2020
OD00013969,c12141,st002,10/12/2020
OD00013970,c12142,st001,10/12/2020
OD00013971,c12143,st004,10/12/2020
OD00013972,c12144,st002,11/12/2020
OD00013973,c12145,st010,11/12/2020
OD00013974,c12146,st012,11/12/2020
OD00013975,c12147,st005,11/12/2020
OD00013976,c12148,st009,11/12/2020
OD00013977,c12149,st004,11/12/2020
OD00013978,c12150,st008,12/12/2020
OD00013979,c12151,st001,12/12/2020
OD00013980,c12152,st007,12/12/2020
OD00013981,c12153,st007,13/12/2020
OD00013982,c12154,st006,13/12/2020
OD00013983,c12155,st003,13/12/2020
OD00013984,c12156,st006,13/12/2020
OD00013985,c12157,st012,13/12/2020
OD00013986,c12158,st004,14/12/2020
OD00013987,c12159,st003,14/12/2020
OD00013988,c12160,st005,14/12/2020
OD00013989,c12161,st009,14/12/2020
OD00013990,c12162,st006,14/12/2020
OD00013991,c12163,st002,15/12/2020
OD00013992,c12164,st008,15/12/2020
OD00013993,c12165,st005,15/12/2020
OD00013994,c12166,st012,15/12/2020
OD00013995,c12167,st008,15/12/2020
OD00013996,c12168,st003,15/12/2020
OD00013997,c12169,st009,15/12/2020
OD00013998,c12170,st001,15/12/2020
OD00013999,c12171,st004,15/12/2020
OD00014000,c12172,st001,16/12/2020
OD00014001,c12173,st001,16/12/2020
OD00014002,c12174,st007,16/12/2020
OD00014003,c12175,st010,16/12/2020
OD00014004,c12176,st008,16/12/2020
OD00014005,c12177,st012,16/12/2020
OD00014006,c12178,st012,16/12/2020
OD00014007,c12179,st009,16/12/2020
OD00014008,c12180,st008,16/12/2020
OD00014009,c12181,st011,16/12/2020
OD00014010,c12182,st001,17/12/2020
OD00014011,c12183,st008,17/12/2020
OD00014012,c12184,st009,17/12/2020
OD00014013,c12185,st006,17/12/2020
OD00014014,c12186,st002,17/12/2020
OD00014015,c12187,st002,17/12/2020
OD00014016,c12188,st004,18/12/2020
OD00014017,c12189,st001,18/12/2020
OD00014018,c12190,st001,18/12/2020
OD00014019,c12191,st005,18/12/2020
OD00014020,c12192,st007,18/12/2020
OD00014021,c12193,st005,18/12/2020
OD00014022,c12194,st008,19/12/2020
OD00014023,c12195,st005,19/12/2020
OD00014024,c12196,st003,19/12/2020
OD00014025,c12197,st003,19/12/2020
OD00014026,c12198,st006,19/12/2020
OD00014027,c12199,st004,19/12/2020
OD00014028,c12200,st005,20/12/2020
OD00014029,c12201,st006,20/12/2020
OD00014030,c12202,st007,20/12/2020
OD00014031,c12203,st004,20/12/2020
OD00014032,c12204,st012,20/12/2020
OD00014033,c12205,st011,20/12/2020
OD00014034,c12206,st009,20/12/2020
OD00014035,c12207,st009,20/12/2020
OD00014036,c12208,st001,21/12/2020
OD00014037,c12209,st007,21/12/2020
OD00014038,c12210,st011,21/12/2020
OD00014039,c12211,st003,21/12/2020
OD00014040,c12212,st012,22/12/2020
OD00014041,c12213,st004,22/12/2020
OD00014042,c12214,st004,22/12/2020
OD00014043,c12215,st010,22/12/2020
OD00014044,c12216,st003,22/12/2020
OD00014045,c12217,st006,23/12/2020
OD00014046,c12218,st008,23/12/2020
OD00014047,c12219,st011,23/12/2020
OD00014048,c12220,st002,23/12/2020
OD00014049,c12221,st004,23/12/2020
OD00014050,c12222,st008,23/12/2020
OD00014051,c12223,st007,23/12/2020
OD00014052,c12224,st011,24/12/2020
OD00014053,c12225,st010,24/12/2020
OD00014054,c12226,st001,24/12/2020
OD00014055,c12227,st010,25/12/2020
OD00014056,c12228,st009,25/12/2020
OD00014057,c12229,st009,25/12/2020
OD00014058,c12230,st009,25/12/2020
OD00014059,c12231,st010,25/12/2020
OD00014060,c12232,st002,25/12/2020
OD00014061,c12233,st001,25/12/2020
OD00014062,c12234,st002,26/12/2020
OD00014063,c12235,st008,26/12/2020
OD00014064,c12236,st005,26/12/2020
OD00014065,c12237,st002,26/12/2020
OD00014066,c12238,st003,26/12/2020
OD00014067,c12239,st012,26/12/2020
OD00014068,c12240,st003,26/12/2020
OD00014069,c12241,st009,26/12/2020
OD00014070,c12242,st002,26/12/2020
OD00014071,c12243,st003,26/12/2020
OD00014072,c12244,st004,26/12/2020
OD00014073,c12245,st005,27/12/2020
OD00014074,c12246,st010,27/12/2020
OD00014075,c12247,st007,27/12/2020
OD00014076,c12248,st009,27/12/2020
OD00014077,c12249,st001,27/12/2020
OD00014078,c12250,st010,27/12/2020
OD00014079,c12251,st002,27/12/2020
OD00014080,c12252,st007,28/12/2020
OD00014081,c12253,st012,28/12/2020
OD00014082,c12254,st008,28/12/2020
OD00014083,c12255,st007,28/12/2020
OD00014084,c12256,st012,28/12/2020
OD00014085,c12257,st001,29/12/2020
OD00014086,c12258,st009,29/12/2020
OD00014087,c12259,st011,29/12/2020
OD00014088,c12260,st009,29/12/2020
OD00014089,c12261,st005,29/12/2020
OD00014090,c12262,st003,30/12/2020
OD00014091,c12263,st007,30/12/2020
OD00014092,c12264,st011,30/12/2020
OD00014093,c12265,st006,30/12/2020
OD00014094,c12266,st012,30/12/2020
OD00014095,c12267,st004,30/12/2020
OD00014096,c12268,st003,30/12/2020
OD00014097,c12269,st007,30/12/2020
OD00014098,c12270,st012,30/12/2020
OD00014099,c12271,st004,31/12/2020
OD00014100,c12272,st003,31/12/2020
OD00014101,c12273,st011,31/12/2020
OD00014102,c12274,st010,01/01/2021
OD00014103,c12275,st008,01/01/2021
OD00014104,c12276,st007,01/01/2021
OD00014105,c12277,st005,01/01/2021
OD00014106,c12278,st008,01/01/2021
OD00014107,c12279,st002,02/01/2021
OD00014108,c12280,st007,02/01/2021
OD00014109,c12281,st001,02/01/2021
OD00014110,c12282,st009,02/01/2021
OD00014111,c12283,st010,02/01/2021
OD00014112,c12284,st011,02/01/2021
OD00014113,c12285,st002,02/01/2021
OD00014114,c12286,st008,02/01/2021
OD00014115,c12287,st008,02/01/2021
OD00014116,c12288,st012,02/01/2021
OD00014117,c12289,st001,03/01/2021
OD00014118,c12290,st005,03/01/2021
OD00014119,c12291,st008,03/01/2021
OD00014120,c12292,st009,03/01/2021
OD00014121,c12293,st006,04/01/2021
OD00014122,c12294,st008,04/01/2021
OD00014123,c12295,st006,04/01/2021
OD00014124,c12296,st010,04/01/2021
OD00014125,c12297,st002,05/01/2021
OD00014126,c12298,st012,05/01/2021
OD00014127,c12299,st008,05/01/2021
OD00014128,c12300,st008,05/01/2021
OD00014129,c12301,st006,05/01/2021
OD00014130,c12302,st001,05/01/2021
OD00014131,c12303,st007,05/01/2021
OD00014132,c12304,st009,05/01/2021
OD00014133,c12305,st003,05/01/2021
OD00014134,c12306,st011,05/01/2021
OD00014135,c12307,st006,05/01/2021
OD00014136,c12308,st004,05/01/2021
OD00014137,c12309,st004,05/01/2021
OD00014138,c12310,st011,06/01/2021
OD00014139,c12311,st008,06/01/2021
OD00014140,c12312,st004,06/01/2021
OD00014141,c12313,st007,06/01/2021
OD00014142,c12314,st006,06/01/2021
OD00014143,c12315,st005,07/01/2021
OD00014144,c12316,st008,07/01/2021
OD00014145,c12317,st004,07/01/2021
OD00014146,c12318,st007,07/01/2021
OD00014147,c12319,st004,07/01/2021
OD00014148,c12320,st009,08/01/2021
OD00014149,c12321,st004,08/01/2021
OD00014150,c12322,st005,08/01/2021
OD00014151,c12323,st012,08/01/2021
OD00014152,c12324,st012,08/01/2021
OD00014153,c12325,st002,08/01/2021
OD00014154,c12326,st001,09/01/2021
OD00014155,c12327,st007,09/01/2021
OD00014156,c12328,st004,09/01/2021
OD00014157,c12329,st012,10/01/2021
OD00014158,c12330,st012,10/01/2021
OD00014159,c12331,st002,10/01/2021
OD00014160,c12332,st008,10/01/2021
OD00014161,c12333,st005,10/01/2021
OD00014162,c12334,st007,10/01/2021
OD00014163,c12335,st003,10/01/2021
OD00014164,c12336,st001,10/01/2021
OD00014165,c12337,st011,11/01/2021
OD00014166,c12338,st003,11/01/2021
OD00014167,c12339,st007,11/01/2021
OD00014168,c12340,st007,11/01/2021
OD00014169,c12341,st001,11/01/2021
OD00014170,c12342,st012,11/01/2021
OD00014171,c12343,st009,11/01/2021
OD00014172,c12344,st004,11/01/2021
OD00014173,c12345,st002,12/01/2021
OD00014174,c12346,st002,12/01/2021
OD00014175,c12347,st009,12/01/2021
OD00014176,c12348,st008,12/01/2021
OD00014177,c12349,st003,12/01/2021
OD00014178,c12350,st005,12/01/2021
OD00014179,c12351,st006,12/01/2021
OD00014180,c12352,st005,12/01/2021
OD00014181,c12353,st001,12/01/2021
OD00014182,c12354,st006,12/01/2021
OD00014183,c12355,st010,13/01/2021
OD00014184,c12356,st004,13/01/2021
OD00014185,c12357,st006,13/01/2021
OD00014186,c12358,st007,13/01/2021
OD00014187,c12359,st007,13/01/2021
OD00014188,c12360,st011,14/01/2021
OD00014189,c12361,st008,14/01/2021
OD00014190,c12362,st011,14/01/2021
OD00014191,c12363,st008,14/01/2021
OD00014192,c12364,st004,15/01/2021
OD00014193,c12365,st006,15/01/2021
OD00014194,c12366,st003,15/01/2021
OD00014195,c12367,st010,15/01/2021
OD00014196,c12368,st007,15/01/2021
OD00014197,c12369,st011,15/01/2021
OD00014198,c12370,st011,15/01/2021
OD00014199,c12371,st012,15/01/2021
OD00014200,c12372,st001,15/01/2021
OD00014201,c12373,st003,16/01/2021
OD00014202,c12374,st004,16/01/2021
OD00014203,c12375,st008,16/01/2021
OD00014204,c12376,st009,16/01/2021
OD00014205,c12377,st011,16/01/2021
OD00014206,c12378,st003,16/01/2021
OD00014207,c12379,st011,16/01/2021
OD00014208,c12380,st012,16/01/2021
OD00014209,c12381,st010,16/01/2021
OD00014210,c12382,st002,17/01/2021
OD00014211,c12383,st012,17/01/2021
OD00014212,c12384,st003,17/01/2021
OD00014213,c12385,st012,17/01/2021
OD00014214,c12386,st003,17/01/2021
OD00014215,c12387,st003,17/01/2021
OD00014216,c12388,st007,17/01/2021
OD00014217,c12389,st005,17/01/2021
OD00014218,c12390,st007,17/01/2021
OD00014219,c12391,st005,17/01/2021
OD00014220,c12392,st005,17/01/2021
OD00014221,c12393,st002,17/01/2021
OD00014222,c12394,st012,17/01/2021
OD00014223,c12395,st009,18/01/2021
OD00014224,c12396,st003,18/01/2021
OD00014225,c12397,st008,18/01/2021
OD00014226,c12398,st012,19/01/2021
OD00014227,c12399,st008,19/01/2021
OD00014228,c12400,st008,19/01/2021
OD00014229,c12401,st007,19/01/2021
OD00014230,c12402,st012,19/01/2021
OD00014231,c12403,st012,19/01/2021
OD00014232,c12404,st010,19/01/2021
OD00014233,c12405,st010,19/01/2021
OD00014234,c12406,st006,19/01/2021
OD00014235,c12407,st007,19/01/2021
OD00014236,c12408,st011,20/01/2021
OD00014237,c12409,st012,20/01/2021
OD00014238,c12410,st004,20/01/2021
OD00014239,c12411,st012,20/01/2021
OD00014240,c12412,st012,20/01/2021
OD00014241,c12413,st007,20/01/2021
OD00014242,c12414,st005,20/01/2021
OD00014243,c12415,st012,20/01/2021
OD00014244,c12416,st009,20/01/2021
OD00014245,c12417,st002,20/01/2021
OD00014246,c12418,st007,21/01/2021
OD00014247,c12419,st005,21/01/2021
OD00014248,c12420,st010,21/01/2021
OD00014249,c12421,st010,21/01/2021
OD00014250,c12422,st006,21/01/2021
OD00014251,c12423,st002,22/01/2021
OD00014252,c12424,st007,22/01/2021
OD00014253,c12425,st008,22/01/2021
OD00014254,c12426,st002,22/01/2021
OD00014255,c12427,st011,23/01/2021
OD00014256,c12428,st002,23/01/2021
OD00014257,c12429,st010,23/01/2021
OD00014258,c12430,st012,23/01/2021
OD00014259,c12431,st006,23/01/2021
OD00014260,c12432,st001,23/01/2021
OD00014261,c12433,st004,23/01/2021
OD00014262,c12434,st005,23/01/2021
OD00014263,c12435,st011,23/01/2021
OD00014264,c12436,st003,24/01/2021
OD00014265,c12437,st005,24/01/2021
OD00014266,c12438,st002,24/01/2021
OD00014267,c12439,st004,24/01/2021
OD00014268,c12440,st006,24/01/2021
OD00014269,c12441,st011,24/01/2021
OD00014270,c12442,st003,25/01/2021
OD00014271,c12443,st009,25/01/2021
OD00014272,c12444,st002,25/01/2021
OD00014273,c12445,st002,25/01/2021
OD00014274,c12446,st009,25/01/2021
OD00014275,c12447,st003,26/01/2021
OD00014276,c12448,st007,26/01/2021
OD00014277,c12449,st011,26/01/2021
OD00014278,c12450,st005,26/01/2021
OD00014279,c12451,st012,26/01/2021
OD00014280,c12452,st009,27/01/2021
OD00014281,c12453,st001,27/01/2021
OD00014282,c12454,st006,27/01/2021
OD00014283,c12455,st008,27/01/2021
OD00014284,c12456,st001,27/01/2021
OD00014285,c12457,st005,27/01/2021
OD00014286,c12458,st004,28/01/2021
OD00014287,c12459,st009,28/01/2021
OD00014288,c12460,st009,28/01/2021
OD00014289,c12461,st012,28/01/2021
OD00014290,c12462,st010,28/01/2021
OD00014291,c12463,st004,28/01/2021
OD00014292,c12464,st011,28/01/2021
OD00014293,c12465,st004,29/01/2021
OD00014294,c12466,st006,29/01/2021
OD00014295,c12467,st003,29/01/2021
OD00014296,c12468,st003,29/01/2021
OD00014297,c12469,st009,29/01/2021
OD00014298,c12470,st002,29/01/2021
OD00014299,c12471,st005,29/01/2021
OD00014300,c12472,st008,29/01/2021
OD00014301,c12473,st003,29/01/2021
OD00014302,c12474,st007,30/01/2021
OD00014303,c12475,st006,30/01/2021
OD00014304,c12476,st012,30/01/2021
OD00014305,c12477,st009,30/01/2021
OD00014306,c12478,st008,30/01/2021
OD00014307,c12479,st003,31/01/2021
OD00014308,c12480,st012,31/01/2021
OD00014309,c12481,st006,31/01/2021
OD00014310,c12482,st005,31/01/2021
OD00014311,c12483,st010,01/02/2021
OD00014312,c12484,st010,01/02/2021
OD00014313,c12485,st011,01/02/2021
OD00014314,c12486,st011,01/02/2021
OD00014315,c12487,st004,01/02/2021
OD00014316,c12488,st008,02/02/2021
OD00014317,c12489,st001,02/02/2021
OD00014318,c12490,st011,02/02/2021
OD00014319,c12491,st003,02/02/2021
OD00014320,c12492,st002,02/02/2021
OD00014321,c12493,st005,02/02/2021
OD00014322,c12494,st010,02/02/2021
OD00014323,c12495,st008,03/02/2021
OD00014324,c12496,st010,03/02/2021
OD00014325,c12497,st003,03/02/2021
OD00014326,c12498,st006,04/02/2021
OD00014327,c12499,st009,04/02/2021
OD00014328,c12500,st002,04/02/2021
OD00014329,c12501,st011,04/02/2021
OD00014330,c12502,st011,04/02/2021
OD00014331,c12503,st003,04/02/2021
OD00014332,c12504,st003,04/02/2021
OD00014333,c12505,st011,05/02/2021
OD00014334,c12506,st003,05/02/2021
OD00014335,c12507,st011,05/02/2021
OD00014336,c12508,st009,06/02/2021
OD00014337,c12509,st008,06/02/2021
OD00014338,c12510,st007,06/02/2021
OD00014339,c12511,st003,06/02/2021
OD00014340,c12512,st005,06/02/2021
OD00014341,c12513,st005,06/02/2021
OD00014342,c12514,st007,07/02/2021
OD00014343,c12515,st012,07/02/2021
OD00014344,c12516,st008,07/02/2021
OD00014345,c12517,st002,07/02/2021
OD00014346,c12518,st006,07/02/2021
OD00014347,c12519,st008,07/02/2021
